date,close
2015-07-28,174.52597045898438
2015-07-29,175.7265167236328
2015-07-30,175.76821899414062
2015-07-31,175.5014190673828
2015-08-03,174.90948486328125
2015-08-04,174.56764221191406
2015-08-05,175.14297485351562
2015-08-06,173.7089080810547
2015-08-07,173.3753662109375
2015-08-10,175.5597381591797
2015-08-11,173.97567749023438
2015-08-12,174.1841278076172
2015-08-13,173.9673614501953
2015-08-14,174.6009521484375
2015-08-17,175.576416015625
2015-08-18,175.06790161132812
2015-08-19,173.6838836669922
2015-08-20,170.05712890625
2015-08-21,164.93801879882812
2015-08-24,157.99301147460938
2015-08-25,156.13375854492188
2015-08-26,162.12831115722656
2015-08-27,166.13858032226562
2015-08-28,166.1468963623047
2015-08-31,164.8046417236328
2015-09-01,159.88555908203125
2015-09-02,162.9203643798828
2015-09-03,163.03704833984375
2015-09-04,160.56919860839844
2015-09-08,164.6044921875
2015-09-09,162.40345764160156
2015-09-10,163.28717041015625
2015-09-11,164.02923583984375
2015-09-14,163.42056274414062
2015-09-15,165.46324157714844
2015-09-16,166.89732360839844
2015-09-17,166.5220489501953
2015-09-18,163.80087280273438
2015-09-21,164.64730834960938
2015-09-22,162.51026916503906
2015-09-23,162.25042724609375
2015-09-24,161.6637725830078
2015-09-25,161.62188720703125
2015-09-28,157.56564331054688
2015-09-29,157.65780639648438
2015-09-30,160.5994415283203
2015-10-01,161.01846313476562
2015-10-02,163.42376708984375
2015-10-05,166.33181762695312
2015-10-06,165.7619171142578
2015-10-07,167.11961364746094
2015-10-08,168.628173828125
2015-10-09,168.72865295410156
2015-10-12,168.88792419433594
2015-10-13,167.82354736328125
2015-10-14,167.01904296875
2015-10-15,169.5835723876953
2015-10-16,170.3546142578125
2015-10-19,170.4384002685547
2015-10-20,170.2205047607422
2015-10-21,169.1645050048828
2015-10-22,172.0223388671875
2015-10-23,173.90797424316406
2015-10-26,173.4805450439453
2015-10-27,173.14535522460938
2015-10-28,175.11477661132812
2015-10-29,175.01429748535156
2015-10-30,174.2599334716797
2015-11-02,176.3216552734375
2015-11-03,176.8328399658203
2015-11-04,176.2964630126953
2015-11-05,176.12046813964844
2015-11-06,176.02830505371094
2015-11-09,174.38568115234375
2015-11-10,174.78797912597656
2015-11-11,174.1007537841797
2015-11-12,171.6703338623047
2015-11-13,169.74273681640625
2015-11-16,172.32406616210938
2015-11-17,172.19839477539062
2015-11-18,174.9304656982422
2015-11-19,174.7796173095703
2015-11-20,175.41651916503906
2015-11-23,175.21543884277344
2015-11-24,175.4499969482422
2015-11-25,175.42494201660156
2015-11-27,175.62603759765625
2015-11-30,174.8969268798828
2015-12-01,176.56471252441406
2015-12-02,174.76283264160156
2015-12-03,172.3156280517578
2015-12-04,175.67630004882812
2015-12-07,174.61199951171875
2015-12-08,173.43862915039062
2015-12-09,172.0894317626953
2015-12-10,172.5335693359375
2015-12-11,169.189697265625
2015-12-14,170.0445098876953
2015-12-15,171.82958984375
2015-12-16,174.34375
2015-12-17,171.68710327148438
2015-12-18,168.6284942626953
2015-12-21,170.01953125
2015-12-22,171.56234741210938
2015-12-23,173.6868438720703
2015-12-24,173.40016174316406
2015-12-28,173.00392150878906
2015-12-29,174.8502655029297
2015-12-30,173.61099243164062
2015-12-31,171.874267578125
2016-01-04,169.47154235839844
2016-01-05,169.75819396972656
2016-01-06,167.61680603027344
2016-01-07,163.59544372558594
2016-01-08,161.79974365234375
2016-01-11,161.9599151611328
2016-01-12,163.26666259765625
2016-01-13,159.19468688964844
2016-01-14,161.8081512451172
2016-01-15,158.33474731445312
2016-01-19,158.5454864501953
2016-01-20,156.51376342773438
2016-01-21,157.39053344726562
2016-01-22,160.61941528320312
2016-01-25,158.19142150878906
2016-01-26,160.34967041015625
2016-01-27,158.60452270507812
2016-01-28,159.43077087402344
2016-01-29,163.31723022460938
2016-02-01,163.25819396972656
2016-02-02,160.31593322753906
2016-02-03,161.2769775390625
2016-02-04,161.52993774414062
2016-02-05,158.45274353027344
2016-02-08,156.31985473632812
2016-02-09,156.32826232910156
2016-02-10,156.19337463378906
2016-02-11,154.16163635253906
2016-02-12,157.33998107910156
2016-02-16,159.99559020996094
2016-02-17,162.60911560058594
2016-02-18,161.9430389404297
2016-02-19,161.8671875
2016-02-22,164.21083068847656
2016-02-23,162.136962890625
2016-02-24,162.87884521484375
2016-02-25,164.85162353515625
2016-02-26,164.4722137451172
2016-02-29,163.18235778808594
2016-03-01,167.01828002929688
2016-03-02,167.76858520507812
2016-03-03,168.4261474609375
2016-03-04,168.97415161132812
2016-03-07,169.10903930664062
2016-03-08,167.26272583007812
2016-03-09,168.0889434814453
2016-03-10,168.2238006591797
2016-03-11,170.93846130371094
2016-03-14,170.7192840576172
2016-03-15,170.4410400390625
2016-03-16,171.42745971679688
2016-03-17,172.51502990722656
2016-03-18,173.19290161132812
2016-03-21,173.43862915039062
2016-03-22,173.34539794921875
2016-03-23,172.2014617919922
2016-03-24,172.12518310546875
2016-03-28,172.22683715820312
2016-03-29,173.81997680664062
2016-03-30,174.58262634277344
2016-03-31,174.15892028808594
2016-04-01,175.34530639648438
2016-04-04,174.77757263183594
2016-04-05,173.03187561035156
2016-04-06,174.9215850830078
2016-04-07,172.82850646972656
2016-04-08,173.29458618164062
2016-04-11,172.88784790039062
2016-04-12,174.4979248046875
2016-04-13,176.26055908203125
2016-04-14,176.26895141601562
2016-04-15,176.0741424560547
2016-04-18,177.31129455566406
2016-04-19,177.87054443359375
2016-04-20,178.04006958007812
2016-04-21,177.0824737548828
2016-04-22,177.0824737548828
2016-04-25,176.77749633789062
2016-04-26,177.0401153564453
2016-04-27,177.4044952392578
2016-04-28,175.7944793701172
2016-04-29,174.84536743164062
2016-05-02,176.23513793945312
2016-05-03,174.7013397216797
2016-05-04,173.72674560546875
2016-05-05,173.69288635253906
2016-05-06,174.3284454345703
2016-05-09,174.4724884033203
2016-05-10,176.64186096191406
2016-05-11,174.9893798828125
2016-05-12,175.0402069091797
2016-05-13,173.5149383544922
2016-05-16,175.2266845703125
2016-05-17,173.5911865234375
2016-05-18,173.6420440673828
2016-05-19,173.04039001464844
2016-05-20,174.13356018066406
2016-05-23,173.89622497558594
2016-05-24,176.1503448486328
2016-05-25,177.3451690673828
2016-05-26,177.3960418701172
2016-05-27,178.1587371826172
2016-05-31,177.8197784423828
2016-06-01,178.18411254882812
2016-06-02,178.7263946533203
2016-06-03,178.19264221191406
2016-06-06,179.09933471679688
2016-06-07,179.37893676757812
2016-06-08,179.96365356445312
2016-06-09,179.71792602539062
2016-06-10,178.01470947265625
2016-06-13,176.64186096191406
2016-06-14,176.29444885253906
2016-06-15,176.04872131347656
2016-06-16,176.57398986816406
2016-06-17,175.91650390625
2016-06-20,177.04937744140625
2016-06-21,177.5519561767578
2016-06-22,177.26234436035156
2016-06-23,179.5707550048828
2016-06-24,173.1224822998047
2016-06-27,170.02194213867188
2016-06-28,173.0884246826172
2016-06-29,176.0357208251953
2016-06-30,178.43780517578125
2016-07-01,178.81265258789062
2016-07-05,177.5264129638672
2016-07-06,178.59117126464844
2016-07-07,178.48040771484375
2016-07-08,181.1381072998047
2016-07-11,181.77694702148438
2016-07-12,183.09725952148438
2016-07-13,183.07171630859375
2016-07-14,184.09388732910156
2016-07-15,183.84686279296875
2016-07-18,184.3408966064453
2016-07-19,184.1535186767578
2016-07-20,184.9201202392578
2016-07-21,184.22166442871094
2016-07-22,185.04791259765625
2016-07-25,184.54530334472656
2016-07-26,184.6305389404297
2016-07-27,184.43458557128906
2016-07-28,184.64755249023438
2016-07-29,184.94569396972656
2016-08-01,184.79238891601562
2016-08-02,183.6083221435547
2016-08-03,184.14500427246094
2016-08-04,184.3408966064453
2016-08-05,185.84860229492188
2016-08-08,185.73788452148438
2016-08-09,185.84860229492188
2016-08-10,185.38861083984375
2016-08-11,186.2489471435547
2016-08-12,186.087158203125
2016-08-15,186.62374877929688
2016-08-16,185.66122436523438
2016-08-17,186.0104217529297
2016-08-18,186.42784118652344
2016-08-19,186.15525817871094
2016-08-22,186.14671325683594
2016-08-23,186.52154541015625
2016-08-24,185.56752014160156
2016-08-25,185.4397430419922
2016-08-26,185.0904541015625
2016-08-29,186.00193786621094
2016-08-30,185.6952667236328
2016-08-31,185.1671600341797
2016-09-01,185.17567443847656
2016-09-02,186.0104217529297
2016-09-06,186.57264709472656
2016-09-07,186.5555877685547
2016-09-08,186.12973022460938
2016-09-09,181.67474365234375
2016-09-12,184.28128051757812
2016-09-13,181.63214111328125
2016-09-14,181.56398010253906
2016-09-15,183.37835693359375
2016-09-16,182.66949462890625
2016-09-19,182.70372009277344
2016-09-20,182.71226501464844
2016-09-21,184.7669677734375
2016-09-22,185.93125915527344
2016-09-23,184.91250610351562
2016-09-26,183.41433715820312
2016-09-27,184.552978515625
2016-09-28,185.46896362304688
2016-09-29,183.79098510742188
2016-09-30,185.1779327392578
2016-10-03,184.73272705078125
2016-10-04,183.79098510742188
2016-10-05,184.60430908203125
2016-10-06,184.73272705078125
2016-10-07,184.0991668701172
2016-10-10,185.05807495117188
2016-10-11,182.72088623046875
2016-10-12,182.96058654785156
2016-10-13,182.36129760742188
2016-10-14,182.45547485351562
2016-10-17,181.82196044921875
2016-10-18,182.96058654785156
2016-10-19,183.4485626220703
2016-10-20,183.10610961914062
2016-10-21,183.1917266845703
2016-10-24,183.97076416015625
2016-10-25,183.3543243408203
2016-10-26,182.9862518310547
2016-10-27,182.49822998046875
2016-10-28,181.95884704589844
2016-10-31,181.9674835205078
2016-11-01,180.64903259277344
2016-11-02,179.56179809570312
2016-11-03,178.73988342285156
2016-11-04,178.5430450439453
2016-11-07,182.4811248779297
2016-11-08,183.30294799804688
2016-11-09,185.24639892578125
2016-11-10,185.70867919921875
2016-11-11,185.2805938720703
2016-11-14,185.4261474609375
2016-11-15,186.8729705810547
2016-11-16,186.52200317382812
2016-11-17,187.4808349609375
2016-11-18,187.06130981445312
2016-11-21,188.47393798828125
2016-11-22,188.84210205078125
2016-11-23,188.94480895996094
2016-11-25,189.64686584472656
2016-11-28,188.7564697265625
2016-11-29,189.12461853027344
2016-11-30,188.6708221435547
2016-12-01,187.97738647460938
2016-12-02,188.07156372070312
2016-12-05,189.2016143798828
2016-12-06,189.80093383789062
2016-12-07,192.2836456298828
2016-12-08,192.75453186035156
2016-12-09,193.9188232421875
2016-12-12,193.69630432128906
2016-12-13,194.989013671875
2016-12-14,193.37948608398438
2016-12-15,194.17572021484375
2016-12-16,193.79591369628906
2016-12-19,194.21788024902344
2016-12-20,194.9671173095703
2016-12-21,194.42454528808594
2016-12-22,194.0886688232422
2016-12-23,194.37294006347656
2016-12-27,194.85513305664062
2016-12-28,193.2447509765625
2016-12-29,193.2017822265625
2016-12-30,192.49557495117188
2017-01-03,193.96817016601562
2017-01-04,195.12210083007812
2017-01-05,194.9671173095703
2017-01-06,195.6645965576172
2017-01-09,195.01876831054688
2017-01-10,195.01876831054688
2017-01-11,195.56996154785156
2017-01-12,195.07907104492188
2017-01-13,195.52684020996094
2017-01-17,194.8379669189453
2017-01-18,195.2684783935547
2017-01-19,194.54515075683594
2017-01-20,195.25991821289062
2017-01-23,194.7517852783203
2017-01-24,196.00048828125
2017-01-25,197.6970672607422
2017-01-26,197.49026489257812
2017-01-27,197.18028259277344
2017-01-30,195.95742797851562
2017-01-31,195.94021606445312
2017-02-01,196.0177001953125
2017-02-02,196.14686584472656
2017-02-03,197.49893188476562
2017-02-06,197.1458282470703
2017-02-07,197.15444946289062
2017-02-08,197.41281127929688
2017-02-09,198.583984375
2017-02-10,199.36764526367188
2017-02-13,200.4526824951172
2017-02-14,201.25355529785156
2017-02-15,202.30421447753906
2017-02-16,202.13198852539062
2017-02-17,202.4506072998047
2017-02-21,203.65625
2017-02-22,203.47532653808594
2017-02-23,203.6131591796875
2017-02-24,203.87152099609375
2017-02-27,204.19012451171875
2017-02-28,203.63897705078125
2017-03-01,206.48944091796875
2017-03-02,205.1890869140625
2017-03-03,205.31825256347656
2017-03-06,204.70687866210938
2017-03-07,204.09542846679688
2017-03-08,203.71646118164062
2017-03-09,203.97488403320312
2017-03-10,204.68960571289062
2017-03-13,204.79298400878906
2017-03-14,204.00929260253906
2017-03-15,205.77468872070312
2017-03-16,205.3699188232422
2017-03-17,205.00921630859375
2017-03-20,204.78439331054688
2017-03-21,202.15501403808594
2017-03-22,202.63075256347656
2017-03-23,202.41452026367188
2017-03-24,202.26747131347656
2017-03-27,202.0599365234375
2017-03-28,203.5302276611328
2017-03-29,203.72056579589844
2017-03-30,204.3692626953125
2017-03-31,203.8935546875
2017-04-03,203.5389404296875
2017-04-04,203.6686553955078
2017-04-05,203.06320190429688
2017-04-06,203.6341094970703
2017-04-07,203.42652893066406
2017-04-10,203.54757690429688
2017-04-11,203.30535888671875
2017-04-12,202.41452026367188
2017-04-13,201.09983825683594
2017-04-17,202.88160705566406
2017-04-18,202.27613830566406
2017-04-19,201.9042510986328
2017-04-20,203.54757690429688
2017-04-21,202.8988494873047
2017-04-24,205.13034057617188
2017-04-25,206.3239288330078
2017-04-26,206.1941375732422
2017-04-27,206.3671875
2017-04-28,205.91744995117188
2017-05-01,206.43634033203125
2017-05-02,206.51422119140625
2017-05-03,206.26339721679688
2017-05-04,206.5055389404297
2017-05-05,207.3185577392578
2017-05-08,207.28399658203125
2017-05-09,207.09368896484375
2017-05-10,207.46560668945312
2017-05-11,207.04180908203125
2017-05-12,206.69583129882812
2017-05-15,207.83755493164062
2017-05-16,207.64724731445312
2017-05-17,203.96273803710938
2017-05-18,204.78439331054688
2017-05-19,206.11634826660156
2017-05-22,207.1628875732422
2017-05-23,207.62123107910156
2017-05-24,208.10562133789062
2017-05-25,209.1002960205078
2017-05-26,209.05706787109375
2017-05-30,208.8754119873047
2017-05-31,208.82345581054688
2017-06-01,210.48411560058594
2017-06-02,211.18467712402344
2017-06-05,211.02902221679688
2017-06-06,210.35433959960938
2017-06-07,210.74359130859375
2017-06-08,210.84742736816406
2017-06-09,210.52737426757812
2017-06-12,210.48411560058594
2017-06-13,211.51339721679688
2017-06-14,211.24526977539062
2017-06-15,210.8387451171875
2017-06-16,210.88485717773438
2017-06-19,212.6404571533203
2017-06-20,211.20639038085938
2017-06-21,211.154296875
2017-06-22,211.05862426757812
2017-06-23,211.31068420410156
2017-06-26,211.44973754882812
2017-06-27,209.74632263183594
2017-06-28,211.62356567382812
2017-06-29,209.7636260986328
2017-06-30,210.15475463867188
2017-07-03,210.51113891601562
2017-07-05,210.99778747558594
2017-07-06,209.06838989257812
2017-07-07,210.42417907714844
2017-07-10,210.65013122558594
2017-07-11,210.49366760253906
2017-07-12,212.0754852294922
2017-07-13,212.43186950683594
2017-07-14,213.42266845703125
2017-07-17,213.39657592773438
2017-07-18,213.50955200195312
2017-07-19,214.6655731201172
2017-07-20,214.76116943359375
2017-07-21,214.56988525390625
2017-07-24,214.51776123046875
2017-07-25,215.03921508789062
2017-07-26,215.0479278564453
2017-07-27,214.8480682373047
2017-07-28,214.5959930419922
2017-07-31,214.4743194580078
2017-08-01,214.9523162841797
2017-08-02,215.05665588378906
2017-08-03,214.63946533203125
2017-08-04,215.03054809570312
2017-08-07,215.43035888671875
2017-08-08,214.90016174316406
2017-08-09,214.89151000976562
2017-08-10,211.85821533203125
2017-08-11,212.17112731933594
2017-08-14,214.27439880371094
2017-08-15,214.24832153320312
2017-08-16,214.62205505371094
2017-08-17,211.27597045898438
2017-08-18,210.9456787109375
2017-08-21,211.11074829101562
2017-08-22,213.318359375
2017-08-23,212.5535430908203
2017-08-24,212.05813598632812
2017-08-25,212.5535430908203
2017-08-28,212.56222534179688
2017-08-29,212.80557250976562
2017-08-30,213.81378173828125
2017-08-31,215.10011291503906
2017-09-01,215.4042205810547
2017-09-05,213.8572540283203
2017-09-06,214.58729553222656
2017-09-07,214.56121826171875
2017-09-08,214.30918884277344
2017-09-11,216.59495544433594
2017-09-12,217.32504272460938
2017-09-13,217.42935180664062
2017-09-14,217.35977172851562
2017-09-15,217.6524658203125
2017-09-18,218.11529541015625
2017-09-19,218.3336639404297
2017-09-20,218.4123077392578
2017-09-21,217.82717895507812
2017-09-22,217.87081909179688
2017-09-25,217.42530822753906
2017-09-26,217.55633544921875
2017-09-27,218.40354919433594
2017-09-28,218.66561889648438
2017-09-29,219.43423461914062
2017-10-02,220.3863067626953
2017-10-03,220.8579559326172
2017-10-04,221.11996459960938
2017-10-05,222.4301300048828
2017-10-06,222.17684936523438
2017-10-09,221.8099365234375
2017-10-10,222.39520263671875
2017-10-11,222.7445831298828
2017-10-12,222.41262817382812
2017-10-13,222.68341064453125
2017-10-16,222.98043823242188
2017-10-17,223.13760375976562
2017-10-18,223.35598754882812
2017-10-19,223.4171142578125
2017-10-20,224.570068359375
2017-10-23,223.6966094970703
2017-10-24,224.08966064453125
2017-10-25,222.98043823242188
2017-10-26,223.2686309814453
2017-10-27,225.09408569335938
2017-10-30,224.2556610107422
2017-10-31,224.60494995117188
2017-11-01,224.9019317626953
2017-11-02,224.98931884765625
2017-11-03,225.74044799804688
2017-11-06,226.08984375
2017-11-07,225.93264770507812
2017-11-08,226.31692504882812
2017-11-09,225.49591064453125
2017-11-10,225.426025390625
2017-11-13,225.63560485839844
2017-11-14,225.1116180419922
2017-11-15,223.98487854003906
2017-11-16,225.88893127441406
2017-11-17,225.22511291503906
2017-11-20,225.60943603515625
2017-11-21,227.0855255126953
2017-11-22,226.8847198486328
2017-11-24,227.4087371826172
2017-11-27,227.2952117919922
2017-11-28,229.60110473632812
2017-11-29,229.46127319335938
2017-11-30,231.47023010253906
2017-12-01,230.98976135253906
2017-12-04,230.71035766601562
2017-12-05,229.88063049316406
2017-12-06,229.9242401123047
2017-12-07,230.64920043945312
2017-12-08,231.9069061279297
2017-12-11,232.60568237304688
2017-12-12,233.0162353515625
2017-12-13,232.99000549316406
2017-12-14,232.03794860839844
2017-12-15,233.97023010253906
2017-12-18,235.45384216308594
2017-12-19,234.5496826171875
2017-12-20,234.42672729492188
2017-12-21,234.9095916748047
2017-12-22,234.84814453125
2017-12-26,234.56724548339844
2017-12-27,234.68128967285156
2017-12-28,235.1641845703125
2017-12-29,234.27749633789062
2018-01-02,235.95428466796875
2018-01-03,237.44674682617188
2018-01-04,238.4475555419922
2018-01-05,240.03651428222656
2018-01-08,240.47543334960938
2018-01-09,241.0198211669922
2018-01-10,240.6510467529297
2018-01-11,242.40689086914062
2018-01-12,243.9871368408203
2018-01-16,243.15310668945312
2018-01-17,245.4707794189453
2018-01-18,245.0581817626953
2018-01-19,246.17303466796875
2018-01-22,248.17465209960938
2018-01-23,248.70152282714844
2018-01-24,248.6048583984375
2018-01-25,248.71031188964844
2018-01-26,251.5897216796875
2018-01-29,249.9217071533203
2018-01-30,247.3582763671875
2018-01-31,247.48118591308594
2018-02-01,247.20028686523438
2018-02-02,241.81874084472656
2018-02-05,231.7052001953125
2018-02-06,236.2703857421875
2018-02-07,234.98855590820312
2018-02-08,226.17446899414062
2018-02-09,229.57192993164062
2018-02-12,232.9430389404297
2018-02-13,233.5225067138672
2018-02-14,236.67417907714844
2018-02-15,239.69412231445312
2018-02-16,239.76437377929688
2018-02-20,238.26319885253906
2018-02-21,237.0780487060547
2018-02-22,237.38528442382812
2018-02-23,241.16903686523438
2018-02-26,243.96958923339844
2018-02-27,240.92324829101562
2018-02-28,238.48269653320312
2018-03-01,235.0149383544922
2018-03-02,236.2264404296875
2018-03-05,238.956787109375
2018-03-06,239.56246948242188
2018-03-07,239.47471618652344
2018-03-08,240.6334686279297
2018-03-09,244.82113647460938
2018-03-12,244.51394653320312
2018-03-13,242.93360900878906
2018-03-14,241.68695068359375
2018-03-15,241.4236297607422
2018-03-16,241.6854705810547
2018-03-19,238.41537475585938
2018-03-20,238.82080078125
2018-03-21,238.36244201660156
2018-03-22,232.404052734375
2018-03-23,227.450439453125
2018-03-26,233.6732635498047
2018-03-27,229.6981201171875
2018-03-28,229.01942443847656
2018-03-29,231.9457550048828
2018-04-02,226.93927001953125
2018-04-03,229.84788513183594
2018-04-04,232.30714416503906
2018-04-05,234.14048767089844
2018-04-06,228.92251586914062
2018-04-09,230.0506591796875
2018-04-10,233.70855712890625
2018-04-11,232.48338317871094
2018-04-12,234.39601135253906
2018-04-13,233.70855712890625
2018-04-16,235.63003540039062
2018-04-17,238.15093994140625
2018-04-18,238.3271942138672
2018-04-19,237.0050811767578
2018-04-20,234.9954071044922
2018-04-23,234.96022033691406
2018-04-24,231.79586791992188
2018-04-25,232.36878967285156
2018-04-26,234.73098754882812
2018-04-27,234.95138549804688
2018-04-30,233.14447021484375
2018-05-01,233.55874633789062
2018-05-02,231.98976135253906
2018-05-03,231.47862243652344
2018-05-04,234.47535705566406
2018-05-07,235.2687225341797
2018-05-08,235.2687225341797
2018-05-09,237.5428466796875
2018-05-10,239.76388549804688
2018-05-11,240.49554443359375
2018-05-14,240.61009216308594
2018-05-15,238.95298767089844
2018-05-16,239.95787048339844
2018-05-17,239.75511169433594
2018-05-18,239.15576171875
2018-05-21,240.95384216308594
2018-05-22,240.2839813232422
2018-05-23,240.94503784179688
2018-05-24,240.45140075683594
2018-05-25,239.87852478027344
2018-05-29,237.1197052001953
2018-05-30,240.2839813232422
2018-05-31,238.8119659423828
2018-06-01,241.15655517578125
2018-06-04,242.30239868164062
2018-06-05,242.4786834716797
2018-06-06,244.5059814453125
2018-06-07,244.4794921875
2018-06-08,245.2023162841797
2018-06-11,245.52841186523438
2018-06-12,245.84573364257812
2018-06-13,245.06126403808594
2018-06-14,245.67828369140625
2018-06-15,245.3648223876953
2018-06-18,244.86016845703125
2018-06-19,243.92169189453125
2018-06-20,244.33778381347656
2018-06-21,242.8060302734375
2018-06-22,243.24879455566406
2018-06-25,239.93751525878906
2018-06-26,240.4686737060547
2018-06-27,238.47659301757812
2018-06-28,239.84007263183594
2018-06-29,240.18540954589844
2018-07-02,240.69886779785156
2018-07-03,239.84890747070312
2018-07-05,241.80555725097656
2018-07-06,243.8509063720703
2018-07-09,246.0466766357422
2018-07-10,246.9319305419922
2018-07-11,245.12582397460938
2018-07-12,247.34811401367188
2018-07-13,247.54293823242188
2018-07-16,247.32151794433594
2018-07-17,248.32200622558594
2018-07-18,248.84439086914062
2018-07-19,247.90591430664062
2018-07-20,247.62254333496094
2018-07-23,248.08291625976562
2018-07-24,249.3312530517578
2018-07-25,251.45623779296875
2018-07-26,250.86306762695312
2018-07-27,249.16314697265625
2018-07-30,247.861572265625
2018-07-31,249.08338928222656
2018-08-01,248.66729736328125
2018-08-02,250.0219268798828
2018-08-03,251.09324645996094
2018-08-06,252.0139923095703
2018-08-07,252.84625244140625
2018-08-08,252.74005126953125
2018-08-09,252.39479064941406
2018-08-10,250.70367431640625
2018-08-13,249.7650909423828
2018-08-14,251.35887145996094
2018-08-15,249.48182678222656
2018-08-16,251.50048828125
2018-08-17,252.3859405517578
2018-08-20,252.9259490966797
2018-08-21,253.5191192626953
2018-08-22,253.36863708496094
2018-08-23,253.0322723388672
2018-08-24,254.55503845214844
2018-08-27,256.5649108886719
2018-08-28,256.6888732910156
2018-08-29,258.0699768066406
2018-08-30,257.02520751953125
2018-08-31,257.0340881347656
2018-09-04,256.59136962890625
2018-09-05,255.9008026123047
2018-09-06,255.13058471679688
2018-09-07,254.63478088378906
2018-09-10,255.07748413085938
2018-09-11,255.91854858398438
2018-09-12,255.98048400878906
2018-09-13,257.494384765625
2018-09-14,257.5387268066406
2018-09-17,256.17529296875
2018-09-18,257.5652770996094
2018-09-19,257.83984375
