date,open,high,low,close,volume,split,dividend
2024-06-03,15.800000190734863,16.399999618530273,14.899999618530273,14.899999618530273,670,1.0,0.0
2024-06-04,14.399999618530273,14.699999809265137,13.899999618530273,14.100000381469727,460,1.0,0.0
2024-06-05,14.399999618530273,15.479999542236328,14.399999618530273,15.0,580,1.0,0.0
2024-06-06,14.600000381469727,14.600000381469727,13.829999923706055,13.899999618530273,720,1.0,0.0
2024-06-07,13.850000381469727,14.399999618530273,13.460000038146973,14.100000381469727,910,1.0,0.0
2024-06-10,13.5,14.0,13.380000114440918,13.800000190734863,710,1.0,0.0
2024-06-11,13.300000190734863,14.399999618530273,13.300000190734863,13.800000190734863,2070,1.0,0.0
2024-06-12,13.600000381469727,14.0,13.600000381469727,13.899999618530273,580,1.0,0.0
2024-06-13,12.600000381469727,14.0,12.600000381469727,13.600000381469727,1290,1.0,0.0
2024-06-14,13.199999809265137,13.399999618530273,12.949999809265137,13.199999809265137,440,1.0,0.0
2024-06-17,12.800000190734863,18.600000381469727,12.800000190734863,17.600000381469727,26060,1.0,0.0
2024-06-18,18.0,18.56999969482422,17.100000381469727,17.299999237060547,8870,1.0,0.0
2024-06-20,17.299999237060547,17.5,13.100000381469727,14.300000190734863,6090,1.0,0.0
2024-06-21,13.899999618530273,14.149999618530273,13.0,13.600000381469727,6100,1.0,0.0
2024-06-24,13.600000381469727,13.699999809265137,13.0,13.199999809265137,1280,1.0,0.0
2024-06-25,13.100000381469727,13.600000381469727,13.0,13.199999809265137,1100,1.0,0.0
2024-06-26,13.300000190734863,13.739999771118164,13.010000228881836,13.399999618530273,480,1.0,0.0
2024-06-27,13.399999618530273,15.5,13.399999618530273,14.899999618530273,3070,1.0,0.0
2024-06-28,14.699999809265137,22.700000762939453,13.619999885559082,19.100000381469727,18250,1.0,0.0
2024-07-01,19.399999618530273,20.200000762939453,18.0,19.0,4760,1.0,0.0
2024-07-02,18.799999237060547,20.299999237060547,18.700000762939453,19.200000762939453,2200,1.0,0.0
2024-07-03,18.899999618530273,19.600000381469727,18.0,18.5,1460,1.0,0.0
