date,open,high,low,close,volume,split,dividend
2024-06-03,1.5099999904632568,1.5399999618530273,1.4900000095367432,1.5099999904632568,109700,1.0,0.0
2024-06-04,1.5,1.5199999809265137,1.4550000429153442,1.5199999809265137,213300,1.0,0.0
2024-06-05,1.5299999713897705,1.5299999713897705,1.4600000381469727,1.4800000190734863,175900,1.0,0.0
2024-06-06,1.4600000381469727,1.4850000143051147,1.4600000381469727,1.4800000190734863,70300,1.0,0.0
2024-06-07,1.5,1.5,1.4500000476837158,1.4600000381469727,118400,1.0,0.0
2024-06-10,1.4600000381469727,1.468999981880188,1.3899999856948853,1.4600000381469727,147600,1.0,0.0
2024-06-11,1.409999966621399,1.4500000476837158,1.399999976158142,1.440000057220459,115300,1.0,0.0
2024-06-12,1.4600000381469727,1.4600000381469727,1.399999976158142,1.4199999570846558,71500,1.0,0.0
2024-06-13,1.409999966621399,1.440000057220459,1.3799999952316284,1.4299999475479126,92900,1.0,0.0
2024-06-14,1.4299999475479126,1.437000036239624,1.3600000143051147,1.409999966621399,81600,1.0,0.0
2024-06-17,1.3899999856948853,1.4199999570846558,1.3899999856948853,1.3899999856948853,61500,1.0,0.0
2024-06-18,1.440000057220459,1.440000057220459,1.3700000047683716,1.3899999856948853,120400,1.0,0.0
2024-06-20,1.3799999952316284,1.4299999475479126,1.3700000047683716,1.3899999856948853,82300,1.0,0.0
2024-06-21,1.399999976158142,1.409999966621399,1.3700000047683716,1.3799999952316284,44700,1.0,0.0
2024-06-24,1.399999976158142,1.399999976158142,1.3600000143051147,1.3899999856948853,99200,1.0,0.0
2024-06-25,1.3600000143051147,1.3899999856948853,1.2200000286102295,1.2899999618530273,209000,1.0,0.0
2024-06-26,1.2999999523162842,1.3799999952316284,1.2599999904632568,1.340000033378601,159000,1.0,0.0
2024-06-27,1.3200000524520874,1.3380000591278076,1.2699999809265137,1.2899999618530273,47500,1.0,0.0
2024-06-28,1.2799999713897705,1.340000033378601,1.2799999713897705,1.3200000524520874,40100,1.0,0.0
2024-07-01,1.3700000047683716,1.3899999856948853,1.3200000524520874,1.340000033378601,66000,1.0,0.0
2024-07-02,1.340000033378601,1.3700000047683716,1.1200000047683716,1.350000023841858,89500,1.0,0.0
2024-07-03,1.340000033378601,1.340000033378601,1.2999999523162842,1.3250000476837158,35200,1.0,0.0
2024-07-05,1.340000033378601,1.350000023841858,1.2899999618530273,1.3300000429153442,83000,1.0,0.0
2024-07-08,1.309999942779541,1.3799999952316284,1.309999942779541,1.3600000143051147,46000,1.0,0.0
2024-07-09,1.350000023841858,1.4500000476837158,1.350000023841858,1.4500000476837158,167400,1.0,0.0
2024-07-10,1.440000057220459,1.5299999713897705,1.409999966621399,1.4529999494552612,80600,1.0,0.0
2024-07-11,1.4900000095367432,1.5299999713897705,1.4600000381469727,1.5099999904632568,116400,1.0,0.0
2024-07-12,1.590000033378601,1.600000023841858,1.4800000190734863,1.559999942779541,230100,1.0,0.0
2024-07-15,1.5099999904632568,1.590000033378601,1.4950000047683716,1.5850000381469727,63200,1.0,0.0
2024-07-16,1.6299999952316284,1.690000057220459,1.5880000591278076,1.649999976158142,181500,1.0,0.0
2024-07-17,1.690000057220459,1.7000000476837158,1.4800000190734863,1.5499999523162842,351200,1.0,0.0
2024-07-18,1.590000033378601,1.6100000143051147,1.5,1.5499999523162842,99400,1.0,0.0
2024-07-19,1.5399999618530273,1.5399999618530273,1.4700000286102295,1.4800000190734863,62000,1.0,0.0
2024-07-22,1.4900000095367432,1.524999976158142,1.4600000381469727,1.5199999809265137,109200,1.0,0.0
