date,open,high,low,close,volume,split,dividend
2024-06-03,209.64999389648438,210.05999755859375,204.9499969482422,207.92999267578125,742100,1.0,0.0
2024-06-04,207.38999938964844,210.25,204.3300018310547,210.22999572753906,602100,1.0,0.0
2024-06-05,210.6699981689453,216.50999450683594,208.75999450683594,216.1199951171875,809800,1.0,0.0
2024-06-06,217.6199951171875,222.77000427246094,215.00999450683594,221.6199951171875,679200,1.0,0.0
2024-06-07,219.2100067138672,219.72999572753906,214.69000244140625,214.7899932861328,464600,1.0,0.0
2024-06-10,212.9499969482422,215.61000061035156,210.97999572753906,214.50999450683594,594000,1.0,0.0
2024-06-11,212.77000427246094,214.38999938964844,209.33999633789062,210.42999267578125,499100,1.0,0.0
2024-06-12,213.8800048828125,217.19000244140625,213.1699981689453,213.83999633789062,390300,1.0,0.0
2024-06-13,212.88999938964844,214.27999877929688,210.2899932861328,212.44000244140625,337000,1.0,0.0
2024-06-14,211.10000610351562,211.10000610351562,206.30999755859375,209.47000122070312,407100,1.0,0.0
2024-06-17,208.22999572753906,209.05999755859375,207.02000427246094,208.41000366210938,396600,1.0,0.0
2024-06-18,208.9499969482422,211.49000549316406,207.13999938964844,209.8000030517578,336100,1.0,0.0
2024-06-20,207.1300048828125,210.4600067138672,206.4199981689453,209.6300048828125,478400,1.0,0.0
2024-06-21,210.3300018310547,212.3000030517578,208.69000244140625,211.60000610351562,681800,1.0,0.0
2024-06-24,212.00999450683594,213.6300048828125,209.77000427246094,209.85000610351562,347600,1.0,0.0
2024-06-25,209.16000366210938,210.30999755859375,204.0,206.38999938964844,454400,1.0,0.0
2024-06-26,205.8800048828125,206.97000122070312,203.60000610351562,206.7100067138672,311900,1.0,0.0
2024-06-27,205.41000366210938,207.75,205.2899932861328,207.35000610351562,292400,1.0,0.0
2024-06-28,205.9199981689453,209.6999969482422,204.42999267578125,206.5800018310547,666800,1.0,0.0
2024-07-01,207.47000122070312,211.89999389648438,202.57000732421875,203.24000549316406,418300,1.0,0.0
2024-07-02,203.10000610351562,204.10000610351562,201.08999633789062,201.47999572753906,448000,1.0,0.0
2024-07-03,202.75,204.3699951171875,200.86000061035156,201.4199981689453,176500,1.0,0.0
2024-07-05,201.4199981689453,201.9199981689453,197.5,199.66000366210938,516600,1.0,0.0
2024-07-08,201.52999877929688,204.00999450683594,198.39999389648438,202.4600067138672,456200,1.0,0.0
2024-07-09,202.4600067138672,203.58999633789062,199.99000549316406,201.85000610351562,352400,1.0,0.0
2024-07-10,199.99000549316406,203.85000610351562,198.00999450683594,202.7100067138672,526100,1.0,0.0
2024-07-11,206.4499969482422,212.50999450683594,205.50999450683594,210.8800048828125,441500,1.0,0.0
2024-07-12,212.1699981689453,217.27000427246094,211.00999450683594,216.19000244140625,531800,1.0,0.0
2024-07-15,215.5399932861328,220.4199981689453,214.41000366210938,216.25,474200,1.0,0.0
2024-07-16,217.27000427246094,228.52999877929688,217.27000427246094,227.30999755859375,468700,1.0,0.0
2024-07-17,226.5500030517578,231.38999938964844,223.02999877929688,223.14999389648438,384800,1.0,0.0
2024-07-18,221.4600067138672,226.50999450683594,216.97000122070312,218.5800018310547,341400,1.0,0.0
2024-07-19,219.22999572753906,219.75999450683594,214.7899932861328,218.24000549316406,484300,1.0,0.0
2024-07-22,222.4600067138672,228.44000244140625,217.67999267578125,227.6199951171875,453000,1.0,0.0
2024-07-23,225.8699951171875,225.8699951171875,219.3699951171875,220.27999877929688,694000,1.0,0.0
2024-07-24,220.07000732421875,225.24000549316406,218.9600067138672,222.41000366210938,344400,1.0,0.0
2024-07-25,221.00999450683594,229.61000061035156,218.3000030517578,221.80999755859375,848200,1.0,0.0
2024-07-26,224.27000427246094,233.9199981689453,224.27000427246094,233.47000122070312,646200,1.0,0.0
2024-07-29,233.4499969482422,238.1999969482422,232.22999572753906,237.9199981689453,692000,1.0,0.0
2024-07-30,239.72999572753906,246.83999633789062,236.94000244140625,245.2899932861328,815600,1.0,0.0
2024-07-31,246.25,249.9499969482422,242.55999755859375,244.10000610351562,837000,1.0,0.0
2024-08-01,244.60000610351562,254.14999389648438,240.5,242.83999633789062,870700,1.0,0.0
2024-08-02,236.8800048828125,236.8800048828125,226.75999450683594,233.60000610351562,568000,1.0,0.0
2024-08-05,225.25999450683594,230.3300018310547,219.05999755859375,226.39999389648438,628500,1.0,0.0
2024-08-06,227.57000732421875,234.89999389648438,225.50999450683594,228.8000030517578,746200,1.0,0.0
2024-08-07,191.83999633789062,209.75,191.83999633789062,199.9600067138672,3954900,1.0,0.0
2024-08-08,191.5,202.61000061035156,191.3699951171875,201.92999267578125,2322400,1.0,0.0
2024-08-09,203.77000427246094,204.74000549316406,198.72000122070312,200.97000122070312,1060200,1.0,0.0
2024-08-12,199.52000427246094,200.2100067138672,193.3300018310547,194.30999755859375,1539600,1.0,0.0
2024-08-13,194.67999267578125,203.67999267578125,193.63999938964844,203.49000549316406,957600,1.0,0.0
2024-08-14,204.82000732421875,205.6300048828125,198.47000122070312,198.5500030517578,726000,1.0,0.0
2024-08-15,202.75999450683594,205.39999389648438,201.19000244140625,202.08999633789062,745700,1.0,0.0
2024-08-16,201.7899932861328,203.52999877929688,200.44000244140625,201.8699951171875,436700,1.0,0.0
2024-08-19,202.3699951171875,205.0,201.61000061035156,204.02000427246094,418800,1.0,0.0
2024-08-20,204.52999877929688,205.1199951171875,202.27000427246094,202.5,552000,1.0,0.0
2024-08-21,203.0500030517578,204.52000427246094,201.41000366210938,204.3800048828125,563200,1.0,0.0
2024-08-22,204.5500030517578,205.08999633789062,200.6199951171875,201.3300018310547,452000,1.0,0.0
